country_code,country_name,series_code,series_name,scale,decimals,year,value,rank
CHE,Switzerland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,5.6,19.0
CHL,Chile,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,10.4,43.0
CHN,China,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,31.2,100.0
CIV,Cote d'Ivoire,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,145.4,188.0
CMR,Cameroon,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,146.6,189.0
COG,"Congo, Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,103.0,171.0
COK,Cook Islands,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,12.9,56.0
COL,Colombia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,25.9,90.0
COM,Comoros,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,102.4,170.0
CPV,Cape Verde,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,44.7,128.0
CRI,Costa Rica,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,12.3,53.0
CUB,Cuba,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,8.1,37.0
CYP,Cyprus,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,6.1,24.0
CZE,Czech Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,6.3,26.0
DEU,Germany,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,5.2,11.0
DJI,Djibouti,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,104.2,172.0
DMA,Dominica,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,14.7,60.0
DNK,Denmark,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,5.5,16.0
DOM,Dominican Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,38.9,117.0
DZA,Algeria,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,47.2,132.0
EAP,East Asia & Pacific,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,37.4765742772,114.0
ECA,Europe & Central Asia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,35.8932423477,112.0
ECU,Ecuador,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,31.1,98.0
EGY,"Egypt, Arab Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,43.1,127.0
EMU,Euro area,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,5.6845487022,20.0
ERI,Eritrea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,88.9,161.0
ESP,Spain,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,6.4,27.0
EST,Estonia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,12.1,50.0
ETH,Ethiopia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,136.3,185.0
FIN,Finland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,4.2,4.0
FJI,Fiji,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,21.9,77.0
FRA,France,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,5.2,12.0
FSM,"Micronesia, Fed. Sts.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,48.3,133.0
GAB,Gabon,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,86.7,159.0
GBR,United Kingdom,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,6.5,28.0
GEO,Georgia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,32.0,104.0
GHA,Ghana,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,96.5,165.0
GIN,Guinea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,170.0,198.0
GMB,"Gambia, The",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,124.3,181.0
GNB,Guinea-Bissau,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,173.8,200.0
GNQ,Equatorial Guinea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,148.8,190.0
GRC,Greece,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,7.2,32.0
GRD,Grenada,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,14.6,59.0
GTM,Guatemala,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,46.5,130.0
GUY,Guyana,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,44.8,129.0
HIC,High income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,7.9520295536,35.0
HND,Honduras,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,35.9,113.0
HRV,Croatia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,8.0,36.0
HTI,Haiti,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,105.6,173.0
HUN,Hungary,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,10.4,44.0
IDN,Indonesia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,51.7,136.0
IND,India,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,82.9,153.0
IRL,Ireland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,6.7,31.0
IRN,"Iran, Islamic Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,41.1,122.0
IRQ,Iraq,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,42.4,125.0
ISL,Iceland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,3.7,1.0
ISR,Israel,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,6.6,29.0
ITA,Italy,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,5.3,14.0
JAM,Jamaica,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,29.6,96.0
JOR,Jordan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,28.4,95.0
JPN,Japan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,4.3,5.0
KAZ,Kazakhstan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,42.8,126.0
KEN,Kenya,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,108.1,174.0
KGZ,Kyrgyz Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,50.0,135.0
KHM,Cambodia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,96.2,164.0
KIR,Kiribati,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,63.3,141.0
KNA,St. Kitts and Nevis,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,15.2,61.0
KOR,"Korea, Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,5.7,21.0
KWT,Kuwait,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,12.3,54.0
LAC,Latin America & Caribbean,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,32.8504237793,106.0
LAO,Lao PDR,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,84.0,154.0
LBN,Lebanon,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,28.3,94.0
LBR,Liberia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,160.8,195.0
LBY,Libya,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,25.8,89.0
LCA,St. Lucia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,17.9,70.0
LIC,Low income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,133.1517007732,184.0
LIE,Liechtenstein,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,5.5,17.0
LKA,Sri Lanka,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,22.0,79.0
LMC,Lower middle income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,87.6017996811,160.0
LMY,Low & middle income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,79.5380384153,149.0
LSO,Lesotho,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,127.1,183.0
LTU,Lithuania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,11.2,45.0
LUX,Luxembourg,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,4.7,7.0
LVA,Latvia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,16.1,63.0
MAR,Morocco,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,52.8,137.0
MCO,Monaco,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,4.9,10.0
MDA,Moldova,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,25.6,87.0
MDG,Madagascar,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,96.7,166.0
MDV,Maldives,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,41.7,123.0
MEX,Mexico,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,27.6,93.0
MHL,Marshall Islands,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,35.6,111.0
MIC,Middle income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,66.1424864115,143.0
MKD,"Macedonia, FYR",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,15.4,62.0
MLI,Mali,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,209.5,209.0
MLT,Malta,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,7.5,34.0
MMR,Myanmar,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,84.6,155.0
MNA,Middle East & North Africa,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,47.0987650001,131.0
MNE,Montenegro,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,12.1,51.0
MNG,Mongolia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,57.1,138.0
MOZ,Mozambique,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,173.3,199.0
MRT,Mauritania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,115.2,178.0
MUS,Mauritius,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,17.7,69.0
MWI,Malawi,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,158.7,194.0
MYS,Malaysia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,10.0,42.0
NAM,Namibia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,74.6,147.0
NER,Niger,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,208.5,208.0
NGA,Nigeria,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,181.6,204.0
NIC,Nicaragua,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,40.7,121.0
NIU,Niue,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,31.7,102.0
NLD,Netherlands,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,6.0,22.0
NOR,Norway,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,4.7,8.0
NPL,Nepal,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,80.1,150.0
NRU,Nauru,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,40.0,120.0
NZL,New Zealand,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,7.2,33.0
OMN,Oman,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,19.8,74.0
PAK,Pakistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,99.3,169.0
PAN,Panama,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,25.1,85.0
PER,Peru,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,37.7,115.0
PHL,Philippines,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,39.2,119.0
PLW,Palau,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,24.1,83.0
PNG,Papua New Guinea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,72.4,145.0
POL,Poland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,9.0,39.0
PRK,"Korea, Dem. Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,48.9,134.0
PRT,Portugal,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,6.6,30.0
PRY,Paraguay,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,34.1,110.0
QAT,Qatar,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,12.2,52.0
ROM,Romania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,25.7,88.0
RUS,Russian Federation,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,21.6,75.0
RWA,Rwanda,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,166.3,197.0
SAS,South Asia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,86.1659287257,158.0
SAU,Saudi Arabia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,24.7,84.0
SDN,Sudan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,112.5,175.0
SEN,Senegal,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,113.6,177.0
SGP,Singapore,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,3.7,2.0
SID,Small island developing states,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,61.7177896058,140.0
SLB,Solomon Islands,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,33.6,108.0
SLE,Sierra Leone,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,226.3,210.0
SLV,El Salvador,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,31.5,101.0
SMR,San Marino,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,4.8,9.0
SOM,Somalia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,180.0,202.0
SRB,Serbia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,11.9,48.0
SSA,Sub-Saharan Africa,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,151.5826091298,192.0
STP,Sao Tome and Principe,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,86.1,157.0
SUR,Suriname,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,38.6,116.0
SVK,Slovak Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,11.2,46.0
SVN,Slovenia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,5.2,13.0
SWE,Sweden,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,4.0,3.0
SWZ,Swaziland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,116.2,179.0
SYC,Seychelles,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,13.7,57.0
SYR,Syrian Arab Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,22.2,80.0
TCD,Chad,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,187.8,205.0
TGO,Togo,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,121.5,180.0
THA,Thailand,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,17.0,66.0
TJK,Tajikistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,89.7,162.0
TKM,Turkmenistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,71.6,144.0
TMP,Timor-Leste,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,97.1,167.0
TON,Tonga,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,19.2,72.0
TTO,Trinidad and Tobago,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,31.1,99.0
TUN,Tunisia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,26.9,91.0
TUR,Turkey,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,39.0,118.0
TUV,Tuvalu,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,42.1,124.0
TZA,Tanzania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,124.5,182.0
UGA,Uganda,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,139.1,186.0
UKR,Ukraine,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,17.1,67.0
UMC,Upper middle income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,32.0325045308,105.0
URY,Uruguay,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,16.6,64.0
USA,United States,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,8.4,38.0
UZB,Uzbekistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,61.6,139.0
VCT,St. Vincent and the Grenadines,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,21.9,78.0
VEN,"Venezuela, RB",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,24.0,82.0
VNM,Vietnam,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,33.7,109.0
VUT,Vanuatu,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,21.8,76.0
WBG,West Bank and Gaza,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,29.7,97.0
WLD,World,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,72.9327675711,146.0
WSM,Samoa,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,22.8,81.0
YEM,"Yemen, Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,97.1,168.0
ZAF,South Africa,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,80.5,151.0
ZAR,"Congo, Dem. Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,181.4,203.0
ZMB,Zambia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,153.4,193.0
ZWE,Zimbabwe,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2001,113.1,176.0
ADO,Andorra,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,4.5,7.0
AFG,Afghanistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,149.6,192.0
AGO,Angola,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,190.7,207.0
ALB,Albania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,26.1,92.0
ARE,United Arab Emirates,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,11.1,47.0
ARG,Argentina,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,18.4,72.0
ARM,Armenia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,30.1,101.0
ATG,Antigua and Barbuda,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,13.2,57.0
AUS,Australia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,6.0,24.0
AUT,Austria,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,5.3,16.0
AZE,Azerbaijan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,62.6,142.0
BDI,Burundi,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,158.7,197.0
BEL,Belgium,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,5.4,17.0
BEN,Benin,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,137.4,187.0
BFA,Burkina Faso,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,187.6,206.0
BGD,Bangladesh,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,76.1,150.0
BGR,Bulgaria,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,18.9,74.0
BHR,Bahrain,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,11.7,52.0
BHS,"Bahamas, The",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,16.6,66.0
BIH,Bosnia and Herzegovina,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,9.0,41.0
BLR,Belarus,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,11.9,54.0
BLZ,Belize,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,24.4,85.0
BOL,Bolivia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,75.8,148.0
BRA,Brazil,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,31.6,107.0
BRB,Barbados,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,17.6,69.0
BRN,Brunei Darussalam,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,8.8,40.0
BTN,Bhutan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,81.4,154.0
BWA,Botswana,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,93.1,166.0
CAF,Central African Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,173.2,201.0
CAN,Canada,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,6.2,27.0
CHE,Switzerland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,5.5,19.0
CHL,Chile,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,10.1,44.0
CHN,China,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,29.5,99.0
CIV,Cote d'Ivoire,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,142.7,188.0
CMR,Cameroon,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,145.5,189.0
COG,"Congo, Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,101.5,171.0
COK,Cook Islands,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,12.4,56.0
COL,Colombia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,25.1,90.0
COM,Comoros,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,101.0,170.0
CPV,Cape Verde,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,43.7,130.0
CRI,Costa Rica,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,11.7,53.0
CUB,Cuba,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,7.7,35.0
CYP,Cyprus,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,5.8,22.0
CZE,Czech Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,6.0,25.0
DEU,Germany,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,5.1,14.0
DJI,Djibouti,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,102.7,173.0
DMA,Dominica,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,14.4,61.0
DNK,Denmark,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,5.4,18.0
DOM,Dominican Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,37.2,117.0
DZA,Algeria,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,46.0,133.0
EAP,East Asia & Pacific,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,35.6775550027,115.0
ECA,Europe & Central Asia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,34.0138732558,111.0
ECU,Ecuador,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,29.7,100.0
EGY,"Egypt, Arab Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,39.9,123.0
EMU,Euro area,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,5.502517442,20.0
ERI,Eritrea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,84.9,158.0
ESP,Spain,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,6.2,28.0
EST,Estonia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,11.1,48.0
ETH,Ethiopia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,132.6,185.0
FIN,Finland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,4.1,4.0
FJI,Fiji,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,21.5,79.0
FRA,France,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,5.1,15.0
FSM,"Micronesia, Fed. Sts.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,47.5,134.0
GAB,Gabon,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,85.6,161.0
GBR,United Kingdom,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,6.3,29.0
GEO,Georgia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,30.6,103.0
GHA,Ghana,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,93.8,167.0
GIN,Guinea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,164.9,198.0
GMB,"Gambia, The",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,120.9,182.0
GNB,Guinea-Bissau,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,170.6,200.0
GNQ,Equatorial Guinea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,145.7,190.0
GRC,Greece,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,6.8,32.0
GRD,Grenada,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,14.2,60.0
GTM,Guatemala,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,44.5,131.0
GUY,Guyana,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,43.1,129.0
HIC,High income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2002,7.7576201479,37.0
